"dbid","display_name","action_timestamp","user_name","action_name","old_state","new_state","comments"
"33773720","ISSDM00219288","2020-08-24 13:53:02","abhishekj","To_Development","Design","Development",""
"33773720","ISSDM00219288","2020-08-24 14:26:18","abhishekj","Modify","Development","Development",""
"33773720","ISSDM00219288","2020-09-22 11:26:30","abhishekj","Return_To_Design","Development","Design",""
"33773720","ISSDM00219288","2020-09-22 11:27:36","abhishekj","To_Development","Design","Development",""
"33773720","ISSDM00219288","2020-10-12 08:41:05","abhishekj","To_System_Test","Development","System_Test",""
"33773720","ISSDM00219288","2020-10-12 08:41:13","abhishekj","To_UAT","System_Test","UAT",""
"33773720","ISSDM00219288","2020-11-02 10:12:20","abhishekj","To_Implementation","UAT","Implementation",""
"33773948","ISSDM00219516","2020-06-05 13:47:25","dannyp","Submit","no_value","Submitted",""
"33773948","ISSDM00219516","2020-06-16 17:38:28","dannyp","Modify","Submitted","Submitted",""
"33774040","ISSDM00219608","2020-07-01 16:48:31","andrewk","Submit","no_value","Submitted",""
"33774040","ISSDM00219608","2020-07-14 11:27:06","dannyp","Modify","Submitted","Submitted",""
"33774040","ISSDM00219608","2020-07-14 11:27:27","dannyp","Modify","Submitted","Submitted",""
"33774040","ISSDM00219608","2020-07-14 11:27:38","dannyp","To_Definition","Submitted","Definition",""
"33774040","ISSDM00219608","2020-07-14 11:29:15","dannyp","To_Design","Definition","Design",""
"33774040","ISSDM00219608","2020-07-14 11:56:29","dannyp","Modify","Design","Design",""
"33774049","ISSDM00219617","2020-07-10 13:09:20","ancah","Submit","no_value","Submitted",""
"33774049","ISSDM00219617","2020-07-14 11:30:02","dannyp","Modify","Submitted","Submitted",""
"33774063","ISSDM00219631","2020-07-15 10:42:41","ancah","Submit","no_value","Submitted",""
"33774063","ISSDM00219631","2020-07-15 11:48:08","dannyp","Modify","Submitted","Submitted",""
"33774063","ISSDM00219631","2020-08-10 18:13:33","dannyp","To_Definition","Submitted","Definition",""
"33774063","ISSDM00219631","2020-08-10 18:13:40","dannyp","To_Design","Definition","Design",""
"33774063","ISSDM00219631","2020-08-10 18:13:59","dannyp","To_Development","Design","Development",""
"33774063","ISSDM00219631","2020-08-10 18:15:26","dannyp","To_System_Test","Development","System_Test",""
"33774063","ISSDM00219631","2020-08-10 18:15:37","dannyp","To_UAT","System_Test","UAT",""
"33774064","ISSDM00219632","2020-07-15 14:57:50","andrewk","Submit","no_value","Submitted",""
"33774074","ISSDM00219642","2020-07-20 17:13:45","stomic","Submit","no_value","Submitted",""
"33774074","ISSDM00219642","2020-07-22 11:36:26","dannyp","Modify","Submitted","Submitted",""
"33774074","ISSDM00219642","2020-07-22 11:36:46","dannyp","Modify","Submitted","Submitted",""
"33753356","ISSDM00198924","2016-09-22 22:31:56","luzg","Submit","no_value","Submitted",""
"33753356","ISSDM00198924","2017-05-19 09:30:52","biancad","Modify","Submitted","Submitted",""
"33753356","ISSDM00198924","2017-09-14 14:34:49","sarahc","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33753356","ISSDM00198924","2017-09-14 14:35:45","sarahc","To_Definition","Reviewed_by_SA","Definition",""
"33753356","ISSDM00198924","2019-10-24 11:21:09","allisona","Modify","Definition","Definition",""
"33753356","ISSDM00198924","2019-10-24 11:47:30","allisona","Modify","Definition","Definition",""
"33753356","ISSDM00198924","2020-03-26 11:05:46","fahda","Modify","Definition","Definition",""
"33763880","ISSDM00209448","2017-12-20 11:18:55","biancad","Submit","no_value","Submitted",""
"33763880","ISSDM00209448","2019-07-22 09:57:34","lucianm","Modify","Submitted","Submitted",""
"33763880","ISSDM00209448","2019-08-23 19:12:42","dannyp","Modify","Submitted","Submitted",""
"33769343","ISSDM00214911","2019-02-25 11:21:53","diegor","Submit","no_value","Submitted",""
"33769343","ISSDM00214911","2019-11-08 11:45:38","lidiam","Modify","Submitted","Submitted",""
"33769343","ISSDM00214911","2019-12-18 08:20:57","dannyp","Modify","Submitted","Submitted",""
"33769343","ISSDM00214911","2020-02-04 07:42:43","dannyp","Modify","Submitted","Submitted",""
"33769343","ISSDM00214911","2020-10-06 14:12:18","dannyp","Modify","Submitted","Submitted",""
"33769759","ISSDM00215327","2019-04-05 13:50:05","andrewk","Submit","no_value","Submitted",""
"33769759","ISSDM00215327","2019-04-12 12:14:10","andrewk","Modify","Submitted","Submitted",""
"33769759","ISSDM00215327","2019-04-23 13:27:49","davidsi","Modify","Submitted","Submitted",""
"33769759","ISSDM00215327","2019-10-16 14:12:11","diegor","Modify","Submitted","Submitted",""
"33769759","ISSDM00215327","2020-03-12 16:23:11","lidiam","Modify","Submitted","Submitted",""
"33769759","ISSDM00215327","2020-03-12 17:30:20","liannep","Modify","Submitted","Submitted",""
"33769759","ISSDM00215327","2020-03-31 11:28:09","sarahc","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33769759","ISSDM00215327","2020-03-31 11:28:27","sarahc","To_Definition","Reviewed_by_SA","Definition",""
"33769759","ISSDM00215327","2020-03-31 11:28:32","sarahc","To_Design","Definition","Design",""
"33769759","ISSDM00215327","2020-04-01 17:33:35","diegor","Modify","Design","Design",""
"33769759","ISSDM00215327","2020-04-02 17:55:49","lidiam","Modify","Design","Design",""
"33769759","ISSDM00215327","2020-04-17 13:21:31","lidiam","Modify","Design","Design",""
"33769759","ISSDM00215327","2020-04-23 13:54:26","diegor","Modify","Design","Design",""
"33769759","ISSDM00215327","2020-05-11 10:41:37","lidiam","Modify","Design","Design",""
"33769759","ISSDM00215327","2020-05-27 14:23:32","abhishekj","Modify","Design","Design",""
"33769759","ISSDM00215327","2020-08-24 14:29:35","abhishekj","To_Development","Design","Development",""
"33769759","ISSDM00215327","2020-09-24 16:47:34","abhishekj","Return_To_Design","Development","Design",""
"33769759","ISSDM00215327","2020-10-12 08:47:52","abhishekj","Return_To_Def","Design","Definition",""
"33770102","ISSDM00215670","2019-04-24 09:37:58","davidsi","Submit","no_value","Submitted",""
"33770102","ISSDM00215670","2019-05-13 11:42:49","diegor","Modify","Submitted","Submitted",""
"33770102","ISSDM00215670","2019-10-16 14:15:54","diegor","Modify","Submitted","Submitted",""
"33770104","ISSDM00215672","2019-04-24 09:41:03","davidsi","Submit","no_value","Submitted",""
"33770104","ISSDM00215672","2019-05-13 11:43:42","diegor","Modify","Submitted","Submitted",""
"33770104","ISSDM00215672","2019-10-16 14:16:25","diegor","Modify","Submitted","Submitted",""
"33770244","ISSDM00215812","2019-04-29 14:05:43","dba1978","Submit","no_value","Submitted",""
"33770244","ISSDM00215812","2019-04-29 14:07:07","dba1978","Modify","Submitted","Submitted",""
"33770244","ISSDM00215812","2019-04-29 14:07:58","dba1978","Modify","Submitted","Submitted",""
"33770244","ISSDM00215812","2019-04-29 14:11:43","dba1978","Modify","Submitted","Submitted",""
"33770244","ISSDM00215812","2019-05-16 09:21:54","dba1978","Modify","Submitted","Submitted",""
"33770244","ISSDM00215812","2019-06-03 14:37:59","abhishekj","Modify","Submitted","Submitted",""
"33770244","ISSDM00215812","2019-10-03 15:24:26","kaminij","Modify","Submitted","Submitted",""
"33770244","ISSDM00215812","2019-10-07 19:34:01","dannyp","Modify","Submitted","Submitted",""
"33770244","ISSDM00215812","2020-04-02 16:11:24","kaminij","Postpone","Submitted","Postponed",""
"33770580","ISSDM00216148","2019-05-17 17:46:45","dannyp","Submit","no_value","Submitted",""
"33770580","ISSDM00216148","2019-05-17 17:49:37","dannyp","Modify","Submitted","Submitted",""
"33770580","ISSDM00216148","2019-08-28 12:37:07","cristhianv","Postpone","Submitted","Postponed",""
"33770580","ISSDM00216148","2019-09-04 16:39:35","cristhianv","Modify","Postponed","Postponed",""
"33770580","ISSDM00216148","2019-10-07 14:16:29","cristhianv","Resubmit","Postponed","Submitted",""
"33770580","ISSDM00216148","2019-10-16 10:47:34","dannyp","Modify","Submitted","Submitted",""
"33770580","ISSDM00216148","2019-12-03 14:54:44","dannyp","Modify","Submitted","Submitted",""
"33770580","ISSDM00216148","2020-02-02 19:31:29","abhishekj","Modify","Submitted","Submitted",""
"33770580","ISSDM00216148","2020-02-13 18:37:01","dannyp","Modify","Submitted","Submitted",""
"33770580","ISSDM00216148","2020-04-22 16:20:55","kaminij","Modify","Submitted","Submitted",""
"33770580","ISSDM00216148","2020-07-13 12:14:29","cristhianv","To_Development","Submitted","Development",""
"33771618","ISSDM00217186","2019-08-28 17:18:27","liannep","Submit","no_value","Submitted",""
"33771618","ISSDM00217186","2019-10-16 14:22:34","diegor","Modify","Submitted","Submitted",""
"33771618","ISSDM00217186","2019-11-06 15:11:30","dannyp","Modify","Submitted","Submitted",""
"33771618","ISSDM00217186","2020-04-10 09:38:43","lidiam","Modify","Submitted","Submitted",""
"33771618","ISSDM00217186","2020-05-27 14:25:43","abhishekj","Modify","Submitted","Submitted",""
"33771677","ISSDM00217245","2019-09-05 12:07:26","dannyp","Submit","no_value","Submitted",""
"33771677","ISSDM00217245","2019-09-09 08:09:33","sarahc","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33771677","ISSDM00217245","2019-09-09 08:09:42","sarahc","To_Definition","Reviewed_by_SA","Definition",""
"33771677","ISSDM00217245","2019-10-07 11:31:41","pso9249","Modify","Definition","Definition",""
"33771677","ISSDM00217245","2019-10-16 14:23:19","diegor","Modify","Definition","Definition",""
"33771677","ISSDM00217245","2019-10-21 15:52:59","lidiam","Modify","Definition","Definition",""
"33771677","ISSDM00217245","2019-11-07 17:17:52","lidiam","Modify","Definition","Definition",""
"33771677","ISSDM00217245","2019-11-08 11:35:14","pso9249","Modify","Definition","Definition",""
"33771677","ISSDM00217245","2019-11-08 12:11:14","lidiam","Modify","Definition","Definition",""
"33771677","ISSDM00217245","2019-11-08 12:14:50","lidiam","Modify","Definition","Definition",""
"33771677","ISSDM00217245","2019-11-08 13:19:06","lidiam","Modify","Definition","Definition",""
"33771677","ISSDM00217245","2019-11-25 13:08:29","pso9249","Modify","Definition","Definition",""
"33771677","ISSDM00217245","2019-12-10 12:41:29","pso9249","Postpone","Definition","Postponed",""
"33771677","ISSDM00217245","2019-12-10 13:12:28","diegor","Modify","Postponed","Postponed",""
"33771677","ISSDM00217245","2019-12-10 13:29:27","diegor","Modify","Postponed","Postponed",""
"33771677","ISSDM00217245","2020-03-03 13:21:04","diegor","Modify","Postponed","Postponed",""
"33771677","ISSDM00217245","2020-03-23 15:41:19","abhishekj","Modify","Postponed","Postponed",""
"33771677","ISSDM00217245","2020-04-23 14:15:43","diegor","Modify","Postponed","Postponed",""
"33771955","ISSDM00217523","2019-09-27 12:09:52","dba1978","Submit","no_value","Submitted",""
"33771955","ISSDM00217523","2019-09-30 09:25:15","dannyp","Modify","Submitted","Submitted",""
"33771955","ISSDM00217523","2019-10-16 13:26:30","dannyp","Modify","Submitted","Submitted",""
"33771955","ISSDM00217523","2019-11-06 15:12:29","dannyp","Modify","Submitted","Submitted",""
"33773291","ISSDM00218859","2020-02-27 17:58:51","tiffanied","Submit","no_value","Submitted",""
"33773291","ISSDM00218859","2020-02-27 17:59:45","tiffanied","Modify","Submitted","Submitted",""
"33773291","ISSDM00218859","2020-02-27 18:00:09","tiffanied","Modify","Submitted","Submitted",""
"33773291","ISSDM00218859","2020-03-02 14:41:25","dannyp","Modify","Submitted","Submitted",""
"33773291","ISSDM00218859","2020-03-03 19:06:28","dannyp","Modify","Submitted","Submitted",""
"33773291","ISSDM00218859","2020-03-23 16:36:42","abhishekj","Modify","Submitted","Submitted",""
"33773291","ISSDM00218859","2020-04-16 15:01:14","elnak","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33773291","ISSDM00218859","2020-04-16 15:01:20","elnak","To_Definition","Reviewed_by_SA","Definition",""
"33773291","ISSDM00218859","2020-04-29 23:32:43","abhishekj","To_Design","Definition","Design",""
"33773291","ISSDM00218859","2020-05-22 09:26:37","dannyp","Modify","Design","Design",""
"33773291","ISSDM00218859","2020-06-10 15:38:47","abhishekj","Modify","Design","Design",""
"33773291","ISSDM00218859","2020-06-10 15:40:33","abhishekj","Modify","Design","Design",""
"33773291","ISSDM00218859","2020-07-08 10:00:14","abhishekj","To_Development","Design","Development",""
"33773291","ISSDM00218859","2020-08-05 10:57:49","abhishekj","To_System_Test","Development","System_Test",""
"33773291","ISSDM00218859","2020-08-05 10:58:00","abhishekj","To_UAT","System_Test","UAT",""
"33773291","ISSDM00218859","2020-09-08 10:38:16","abhishekj","Modify","UAT","UAT",""
"33773291","ISSDM00218859","2020-09-08 10:39:11","abhishekj","To_Implementation","UAT","Implementation",""
"33773751","ISSDM00219319","2020-04-15 09:33:31","herberth","Submit","no_value","Submitted",""
"33773751","ISSDM00219319","2020-04-30 15:45:57","dannyp","Modify","Submitted","Submitted",""
"33773756","ISSDM00219324","2020-04-16 10:17:22","andrewk","Submit","no_value","Submitted",""
"33773756","ISSDM00219324","2020-04-17 08:59:01","dannyp","Modify","Submitted","Submitted",""
"33773761","ISSDM00219329","2020-04-16 12:14:14","ancah","Submit","no_value","Submitted",""
"33773761","ISSDM00219329","2020-04-22 17:18:28","kaminij","Modify","Submitted","Submitted",""
"33773761","ISSDM00219329","2020-04-30 17:34:21","dannyp","Modify","Submitted","Submitted",""
"33774011","ISSDM00219579","2020-06-18 12:26:59","liene","Submit","no_value","Submitted",""
"33774084","ISSDM00219652","2020-07-23 17:53:02","andrewk","Submit","no_value","Submitted",""
"33774084","ISSDM00219652","2020-08-05 17:28:41","dannyp","Modify","Submitted","Submitted",""
"33774084","ISSDM00219652","2020-08-12 17:25:57","dannyp","Modify","Submitted","Submitted",""
"33774090","ISSDM00219658","2020-07-24 19:13:32","stomic","Submit","no_value","Submitted",""
"33774090","ISSDM00219658","2020-08-05 17:29:49","dannyp","Modify","Submitted","Submitted",""
"33774108","ISSDM00219676","2020-08-05 18:02:31","stomic","Submit","no_value","Submitted",""
"33774108","ISSDM00219676","2020-08-06 12:10:56","dannyp","Modify","Submitted","Submitted",""
"33774108","ISSDM00219676","2020-10-01 10:29:23","abhishekj","Modify","Submitted","Submitted",""
"33774145","ISSDM00219713","2020-08-14 14:33:55","ancah","Submit","no_value","Submitted",""
"33774145","ISSDM00219713","2020-08-14 14:57:33","abhishekj","Modify","Submitted","Submitted",""
"33774145","ISSDM00219713","2020-08-14 14:58:20","abhishekj","To_Development","Submitted","Development",""
"33774145","ISSDM00219713","2020-08-14 17:43:12","dannyp","Modify","Development","Development",""
"33774145","ISSDM00219713","2020-10-22 17:32:55","abhishekj","To_System_Test","Development","System_Test",""
"33767648","ISSDM00213216","2018-07-17 20:02:27","lucianm","Submit","no_value","Submitted",""
"33767648","ISSDM00213216","2019-06-03 14:44:01","abhishekj","Modify","Submitted","Submitted",""
"33767648","ISSDM00213216","2019-06-10 14:46:49","allisona","Modify","Submitted","Submitted",""
"33767648","ISSDM00213216","2019-08-23 19:14:21","dannyp","Modify","Submitted","Submitted",""
"33767648","ISSDM00213216","2020-02-04 13:24:40","elnak","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33767648","ISSDM00213216","2020-02-04 13:25:46","elnak","To_Definition","Reviewed_by_SA","Definition",""
"33769390","ISSDM00214958","2019-02-28 13:58:53","diegor","Submit","no_value","Submitted",""
"33769390","ISSDM00214958","2019-02-28 14:08:27","diegor","Modify","Submitted","Submitted",""
"33769390","ISSDM00214958","2019-10-16 14:08:05","diegor","Modify","Submitted","Submitted",""
"33769542","ISSDM00215110","2019-03-13 15:30:17","abhishekj","Submit","no_value","Submitted",""
"33769542","ISSDM00215110","2019-05-15 11:44:09","kaminij","To_Definition","Submitted","Definition",""
"33769542","ISSDM00215110","2019-06-02 11:48:05","dannyp","Modify","Definition","Definition",""
"33769542","ISSDM00215110","2019-09-16 15:34:56","kaminij","To_Design","Definition","Design",""
"33769542","ISSDM00215110","2019-09-16 15:35:06","kaminij","To_Development","Design","Development",""
"33769542","ISSDM00215110","2019-10-07 19:29:33","dannyp","Modify","Development","Development",""
"33769542","ISSDM00215110","2019-12-18 08:22:28","dannyp","Modify","Development","Development",""
"33769542","ISSDM00215110","2020-01-08 17:50:49","dannyp","Modify","Development","Development",""
"33769542","ISSDM00215110","2020-05-27 17:10:16","abhishekj","Postpone","Development","Postponed",""
"33771182","ISSDM00216750","2019-07-19 16:38:02","ydelgado","Submit","no_value","Submitted",""
"33771182","ISSDM00216750","2019-07-22 14:58:00","kaminij","To_Design","Submitted","Design",""
"33771182","ISSDM00216750","2019-09-16 14:28:20","abhishekj","Modify","Design","Design",""
"33771182","ISSDM00216750","2019-12-18 09:07:07","dannyp","Modify","Design","Design",""
"33771182","ISSDM00216750","2020-01-13 17:01:34","tiffanied","Modify","Design","Design",""
"33771182","ISSDM00216750","2020-01-15 13:02:44","sergiys","Modify","Design","Design",""
"33771182","ISSDM00216750","2020-02-10 15:03:34","kaminij","To_Development","Design","Development",""
"33771182","ISSDM00216750","2020-03-25 12:52:54","kaminij","To_System_Test","Development","System_Test",""
"33771182","ISSDM00216750","2020-03-25 12:53:10","kaminij","To_UAT","System_Test","UAT",""
"33771182","ISSDM00216750","2020-04-02 16:02:35","kaminij","Modify","UAT","UAT",""
"33771182","ISSDM00216750","2020-06-05 14:19:03","dannyp","Postpone","UAT","Postponed",""
"33772061","ISSDM00217629","2019-10-09 18:56:23","andrewk","Submit","no_value","Submitted",""
"33772061","ISSDM00217629","2019-10-14 15:12:03","diegor","Modify","Submitted","Submitted",""
"33772061","ISSDM00217629","2019-12-18 08:43:38","dannyp","Modify","Submitted","Submitted",""
"33772061","ISSDM00217629","2020-02-04 07:46:58","dannyp","Modify","Submitted","Submitted",""
"33772061","ISSDM00217629","2020-02-04 10:43:02","marcob","Modify","Submitted","Submitted",""
"33772061","ISSDM00217629","2020-02-06 14:03:59","elnak","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33772061","ISSDM00217629","2020-02-06 14:04:06","elnak","To_Definition","Reviewed_by_SA","Definition",""
"33772061","ISSDM00217629","2020-02-14 15:18:04","diegor","To_Design","Definition","Design",""
"33772061","ISSDM00217629","2020-02-14 15:42:47","dannyp","Return_To_Def","Design","Definition",""
"33772061","ISSDM00217629","2020-03-23 14:51:52","diegor","Postpone","Definition","Postponed",""
"33772311","ISSDM00217879","2019-11-06 16:49:06","dannyp","Submit","no_value","Submitted",""
"33772311","ISSDM00217879","2019-11-06 16:49:24","dannyp","Modify","Submitted","Submitted",""
"33772311","ISSDM00217879","2020-04-03 14:35:04","zafers","Modify","Submitted","Submitted",""
"33772311","ISSDM00217879","2020-04-21 13:07:38","zafers","Modify","Submitted","Submitted",""
"33772311","ISSDM00217879","2020-04-28 15:32:47","zafers","Modify","Submitted","Submitted",""
"33772311","ISSDM00217879","2020-05-05 15:07:47","zafers","To_Development","Submitted","Development",""
"33772311","ISSDM00217879","2020-05-05 15:17:43","zafers","Modify","Development","Development",""
"33772311","ISSDM00217879","2020-05-05 15:17:57","zafers","To_System_Test","Development","System_Test",""
"33772311","ISSDM00217879","2020-05-27 17:29:40","abhishekj","Modify","System_Test","System_Test",""
"33772311","ISSDM00217879","2020-07-14 10:49:34","dannyp","To_UAT","System_Test","UAT",""
"33772311","ISSDM00217879","2020-09-29 11:24:32","abhishekj","Modify","UAT","UAT",""
"33772643","ISSDM00218211","2019-12-20 10:20:57","andrewk","Submit","no_value","Submitted",""
"33772643","ISSDM00218211","2020-01-08 17:39:14","dannyp","Modify","Submitted","Submitted",""
"33772643","ISSDM00218211","2020-02-04 08:31:07","elnak","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33772643","ISSDM00218211","2020-02-04 08:31:23","elnak","To_Definition","Reviewed_by_SA","Definition",""
"33772643","ISSDM00218211","2020-05-06 11:21:47","kaminij","Modify","Definition","Definition",""
"33772643","ISSDM00218211","2020-06-04 23:12:38","cristhianv","To_Design","Definition","Design",""
"33772643","ISSDM00218211","2020-06-04 23:14:13","cristhianv","To_Development","Design","Development",""
"33772643","ISSDM00218211","2020-06-04 23:16:26","cristhianv","To_System_Test","Development","System_Test",""
"33773204","ISSDM00218772","2020-02-21 15:37:23","dannyp","Submit","no_value","Submitted",""
"33773204","ISSDM00218772","2020-03-06 16:47:21","dannyp","Modify","Submitted","Submitted",""
"33773364","ISSDM00218932","2020-03-04 10:32:52","ancah","Submit","no_value","Submitted",""
"33773364","ISSDM00218932","2020-03-04 10:58:32","dannyp","Modify","Submitted","Submitted",""
"33773364","ISSDM00218932","2020-05-06 11:22:45","kaminij","Modify","Submitted","Submitted",""
"33773419","ISSDM00218987","2020-03-06 16:19:40","dannyp","Submit","no_value","Submitted",""
"33773419","ISSDM00218987","2020-03-06 16:20:30","dannyp","To_Definition","Submitted","Definition",""
"33773419","ISSDM00218987","2020-03-06 16:21:17","dannyp","To_Design","Definition","Design",""
"33773419","ISSDM00218987","2020-03-24 17:18:21","dannyp","To_Development","Design","Development",""
"33773419","ISSDM00218987","2020-04-23 16:49:33","cristhianv","To_System_Test","Development","System_Test",""
"33773419","ISSDM00218987","2020-04-23 16:49:37","cristhianv","To_UAT","System_Test","UAT",""
